央视频道,#genre#
虎 牙| 情深深雨蒙蒙,http://121.12.115.156/tx.hls.huya.com/src/1449580358-1449580358-6225900230533971968-2847687552-10057-A-0-1.m3u8
虎 牙| 神医喜来乐,http://121.12.115.156/tx.hls.huya.com/src/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1.m3u8
虎牙新歌榜,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740262-1099531740262-86382469611257856-2199063603980-10057-A-0-1
虎牙音乐,rtmp://tx.rtmp.huya.com:1935/huyalive/2333177621-2333177621-10020921577954082816-4666478698-10057-A-0-1
妙歌点歌,rtmp://tx.rtmp.huya.com:1935/huyalive/2251970404-2251970404-9672139236739907584-4504064264-10057-A-0-1
经典好歌,rtmp://tx.rtmp.huya.com:1935/huyalive/1199513611939-1199513611939-5230137819875246080-2399027347334-10057-A-0-1
小舞点歌,rtmp://tx.rtmp.huya.com:1935/huyalive/1048902-1048902-4504999786708992-2221260-10057-A-0-1
音乐点歌,rtmp://tx.rtmp.huya.com:1935/huyalive/2229557063-2229557063-9575874670150811648-4459237582-10057-A-0-1
免费点歌,rtmp://tx.rtmp.huya.com:1935/huyalive/1444249096-1444249096-6893135124946167740-3675671744-10057-A-1604934261-1
周杰伦,rtmp://tx.rtmp.huya.com:1935/huyalive/1199522642372-1199522642372-5268923234278965248-2399045408200-10057-A-0-1
陈奕迅,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753598-1099531753598-86439747295117312-2199063630652-10057-A-0-1
甜美之声,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753546-1099531753546-86439523956817920-2199063630548-10057-A-0-1

点歌台,rtmp://tx.rtmp.huya.com:1935/huyalive/74941993-74941993-321873409032060928-150007442-10057-A-0-1

心灵港湾,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753566-1099531753566-86439609856163840-2199063630588-10057-A-0-1
无人值守,rtmp://tx.rtmp.huya.com:1935/huyalive/2389809284-2389809284-10264152718457176064-4779742024-10057-A-0-1
真正的歌手,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753543-1099531753543-86439511071916032-2199063630542-10057-A-0-1
真正的歌手二,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753538-1099531753538-86439489597079552-2199063630532-10057-A-0-1
旧梦如好,rtmp://tx.rtmp.huya.com:1935/huyalive/2321888321-2321888321-9972434403659350016-4643900098-10057-A-0-1

艺能星舞台,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740273-1099531740273-86382516855898112-2199063604002-10057-A-0-1
怀念2010,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753564-1099531753564-86439601266229248-2199063630584-10057-A-0-1
安静唱歌,rtmp://tx.rtmp.huya.com:1935/huyalive/1199521940089-1199521940089-5265906951761428480-2399044003634-10057-A-0-1

季节音乐,rtmp://tx.rtmp.huya.com:1935/huyalive/1777725909-1777725909-7635274640406872064-3555575274-10057-A-0-1
一周流行,rtmp://tx.rtmp.huya.com:1935/huyalive/1199549367120-1199549367120-5383705152932806656-2399098857696-10057-A-0-1
Rap说唱,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753599-1099531753599-86439751590084608-2199063630654-10057-A-0-1
蹦迪SALT&GIFTBACK,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740266-1099531740266-86382486791127040-2199063603988-10057-A-0-1


蹦迪双马尾VIA,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740270-1099531740270-86382503970996224-2199063603996-10057-A-0-1
蹦迪女孩马尾VIA,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753527-1099531753527-86439442352439296-2199063630510-10057-A-0-1
蹦迪宝藏男孩三金,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740267-1099531740267-86382491086094336-2199063603990-10057-A-0-1
蹦迪宠粉男孩SALT,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753531-1099531753531-86439459532308480-2199063630518-10057-A-0-1
蹦迪宅嗨皮,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740264-1099531740264-86382478201192448-2199063603984-10057-A-0-1
蹦迪大牌dj,rtmp://tx.rtmp.huya.com:1935/huyalive/1279525705155-1279525705155-16838068140326780928-2559051533766-10057-A-0-1
蹦迪必备,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753600-1099531753600-86439755885051904-2199063630656-10057-A-0-1
蹦迪salt.una,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531740271-1099531740271-86382508265963520-2199063603998-10057-A-0-1
现场打碟,rtmp://tx.rtmp.huya.com:1935/huyalive/1085739814-1085739814-4663216993095122944-2171603084-10057-A-0-1
实力声优,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531753573-1099531753573-86439639920934912-2199063630602-10057-A-0-1
少儿频道,#genre#
央视少儿,http://39.134.168.69/PLTV/1/224/3221225570/index.m3u8#http://39.134.168.76/PLTV/1/224/3221225570/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225674/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8#http://39.134.65.162/PLTV/88888888/224/3221225674/index.m3u8#http://101.71.255.229:6610/zjhs/2/10135/index.m3u8?virtualDomain=zjhs.live_hls.zte.com#http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225516/index.m3u8#http://39.134.168.76/PLTV/1/224/3221225570/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225516/index.m3u8
新科动漫,http://cctvtxyh5ca.liveplay.myqcloud.com/live/xinkedongman_2/index.m3u8
卡酷少儿,http://39.134.168.76/PLTV/1/224/3221225642/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225562/index.m3u8
金鹰卡通,http://39.134.168.76/PLTV/1/224/3221225602/index.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225561/index.m3u8
哈哈炫动,http://39.134.168.76/PLTV/1/224/3221225606/index.m3u8#http://140.207.241.2:8080/live/program/live/hhxdhd/1300000/mnf.m3u8#http://39.134.66.2/PLTV/88888888/224/3221225534/index.m3u8
优漫卡通[785*576],http://39.134.66.2/PLTV/88888888/224/3221225556/index.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/chunklist.m3u8
iHOT爱玩具,http://101.71.255.229:6610/zjhs/2/10117/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
iHOT爱幼教,http://101.71.255.229:6610/zjhs/2/10112/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
猫和老鼠1,http://42.56.91.136:80/live-bvc/286807/live_2370062_9705826.m3u8
猫和老鼠,http://42.56.91.136:80/live-bvc/516685/live_8244646_5219019.m3u8

奥特曼,http://42.56.91.136:80/live-bvc/844014/live_8800719_1830562.m3u8


海绵宝宝,rtmp://tx.rtmp.huya.com:1935/huyalive/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1
虎牙_猫和老鼠,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531768063-1099531768063-86501873997053952-2199063659582-10057-A-0-1
成龙历险记,rtmp://tx.rtmp.huya.com:1935/huyalive/1099531768061-1099531768061-86501865407119360-2199063659578-10057-A-0-1
哆啦A梦,rtmp://tx.rtmp.huya.com:1935/huyalive/1524418078-1524418078-6547325790441177088-3048959612-10057-A-0-1
虎 牙| 蜡笔小新,http://121.12.115.156/tx.hls.huya.com/src/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1-imgplus.m3u8
虎 牙| 小猪佩奇,http://121.12.115.156/tx.hls.huya.com/src/1199558257305-1199558257305-5421888206763196416-2399116638066-10057-A-0-1.m3u8
虎 牙| 小豬佩奇,http://121.12.115.156/tx.hls.huya.com/src/1199558100755-1199558100755-5421215829633007616-2399116324966-10057-A-0-1.m3u8
虎 牙| 爆笑虫子,http://121.12.115.156/tx.hls.huya.com/src/98282154-98282154-422118637210435584-3465852224-10057-A-0-1.m3u8
虎牙| 猫和老鼠,http://121.12.115.156/tx.hls.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.m3u8
虎 牙| 黑猫警长,http://121.12.115.156/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2777027178-10057-A-0-1.m3u8
虎 牙| 哪吒传奇,http://121.12.115.156/tx.hls.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.m3u8
虎 牙| 成龙历险记,http://121.12.115.156/tx.hls.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.m3u8
虎 牙| 中华小当家,http://121.12.115.156/tx.hls.huya.com/src/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1.m3u8
虎 牙| 奥特曼,http://121.12.115.156/tx.hls.huya.com/src/1199531469391-1199531469391-5306834992205135872-2399063062238-10057-A-0-1.m3u8
虎 牙| 路飞海盗,http://121.12.115.156/tx.hls.huya.com/src/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1.m3u8
奇艺|倒霉特熊,http://baiducdncmn2.inter.iqiyi.com/tslive/c17_lb_daomeixiong_720p_t5/c17_lb_daomeixiong_720p_t5.m3u8?key=06839f7bcd87afaf01739d7d3641b8c19&dis_k=e0015db949d5e86e32e70927603f8cd0&dis_t=1612351210&dis_dz=CMNET-AnHui&dis_st=26&qd_ip=171.216.192.184&qd_src=ih5&pv=0.2&qd_tm=1612349898401&qd_sc=d7256131dc066bee495c7799a9810bbf#http://112.30.197.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c17_lb_daomeixiong_720p_t5/c17_lb_daomeixiong_720p_t5.m3u8?key=06839f7bcd87afaf01739d7d3641b8c19&dis_k=e0015db949d5e86e32e70927603f8cd0&dis_t=1612351210&dis_dz=CMNET-AnHui&dis_st=26&qd_ip=171.216.192.184&qd_src=ih5&pv=0.2&qd_tm=1612349898401&qd_sc=d7256131dc066bee495c7799a9810bbf
奇艺|蜡笔小新,http://baiducdncmn2.inter.ptqy.gitv.tv/tslive/c17_lb_labixiaoxin_720p_t5/c17_lb_labixiaoxin_720p_t5.m3u8#http://112.30.197.41/r/baiducdncmn2.inter.ptqy.gitv.tv/tslive/c17_lb_labixiaoxin_720p_t5/c17_lb_labixiaoxin_720p_t5.m3u8
少儿动画,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
